simulation,location,sample_fraction,minimum_detectable_prevalence_percent
336,West,Total,0.06080045219384687
336,West,Solids,0.1549241090471077
336,West,Liquid,0.09687612284681381
337,North,Total,0.07266208047933581
337,North,Solids,0.14776489327494396
337,North,Liquid,0.1246267561770847
337,South,Total,0.06256617447909481
337,South,Solids,0.12024544573530542
337,South,Liquid,0.12306983238409715
337,West,Total,0.0634622348318959
337,West,Solids,0.1234993795821757
337,West,Liquid,0.12169718188900364
338,North,Total,0.0788994933900697
338,North,Solids,0.19119603138184174
338,North,Liquid,0.13533814735839456
338,South,Total,0.0688102848511376
338,South,Solids,0.15556786112015847
338,South,Liquid,0.12493426263633155
338,West,Total,0.066880915176439
338,West,Solids,0.15928954244398075
338,West,Liquid,0.11547104469227733
339,North,Total,0.07668174249630758
339,North,Solids,0.1314112983040897
339,North,Liquid,0.1796860997960008
339,South,Total,0.06545870603089422
339,South,Solids,0.10669836922382056
339,South,Liquid,0.17038474720327854
339,West,Total,0.06552803813803712
339,West,Solids,0.10933816439223693
339,West,Liquid,0.16160656564753373
340,North,Total,0.06714257452703806
340,North,Solids,0.13610239689055129
340,North,Liquid,0.13721297028775847
340,South,Total,0.060898113610565366
340,South,Solids,0.11241768941642469
340,South,Liquid,0.1350703810098605
340,West,Total,0.060936320335010716
340,West,Solids,0.11481204712060937
340,West,Liquid,0.13310550081015438
341,North,Total,0.07125680734958359
341,North,Solids,0.1368076567476635
341,North,Liquid,0.14083453027524742
341,South,Total,0.06256396516803316
341,South,Solids,0.11348079974473751
341,South,Liquid,0.13719326468997994
341,West,Total,0.06290695042083042
341,West,Solids,0.11602128628072493
341,West,Liquid,0.1337973758724859
342,North,Total,0.0659962129203822
342,North,Solids,0.15202590678835523
342,North,Liquid,0.11500522639348892
342,South,Total,0.06006969246233686
342,South,Solids,0.12646866525359682
342,South,Liquid,0.11376512270564797
342,West,Total,0.060345877161136666
342,West,Solids,0.129371592749048
342,West,Liquid,0.11271332989144693
343,North,Total,0.07342368431147264
343,North,Solids,0.12005715413142198
343,North,Liquid,0.18737766867035932
343,South,Total,0.0637858462426807
343,South,Solids,0.0990158515909782
343,South,Liquid,0.1796899157235435
343,West,Total,0.06386793912012145
343,West,Solids,0.10121800399978922
343,West,Liquid,0.17237852223119546
344,North,Total,0.0650868590768629
344,North,Solids,0.1295309250817961
344,North,Liquid,0.14376993958503306
344,South,Total,0.05984974466991238
344,South,Solids,0.10690911823664116
344,South,Liquid,0.1420947822152943
344,West,Total,0.060003072456660755
344,West,Solids,0.10951962616036856
344,West,Liquid,0.14077000888345323
345,North,Total,0.0675614379563811
345,North,Solids,0.16187648783310604
345,North,Liquid,0.11534090851291783
345,South,Total,0.06133809282853881
345,South,Solids,0.13426533970033933
345,South,Liquid,0.1128021658665029
345,West,Total,0.06118791604368259
345,West,Solids,0.13727856554490606
345,West,Liquid,0.11036627893167683
346,North,Total,0.06461043297705232
346,North,Solids,0.23504731143868468
346,North,Liquid,0.08584805367444225
346,South,Total,0.05966778071202042
346,South,Solids,0.19284407909769696
346,South,Liquid,0.08496137711106694
346,West,Total,0.05975794860903212
346,West,Solids,0.1972917017841529
346,West,Liquid,0.08429280583343267
347,North,Total,0.07117575150857823
347,North,Solids,0.19557482196132064
347,North,Liquid,0.10887937884197676
347,South,Total,0.06356948671211181
347,South,Solids,0.16341507725973212
347,South,Liquid,0.10426671226452792
347,West,Total,0.06304887618119986
347,West,Solids,0.1672852572013966
347,West,Liquid,0.09981476503803477
348,North,Total,0.07252389876520411
348,North,Solids,0.12999296360156593
348,North,Liquid,0.1618439474759869
348,South,Total,0.06384821565469173
348,South,Solids,0.10836300292096494
348,South,Liquid,0.15547668323369349
348,West,Total,0.06358791086862314
348,West,Solids,0.11024852668368415
348,West,Liquid,0.14938967121255906
349,North,Total,0.07072938252568561
349,North,Solids,0.20233900241805886
349,North,Liquid,0.0977929076416058
349,South,Total,0.062314955866902645
349,South,Solids,0.16707301115618
349,South,Liquid,0.09568151844758133
349,West,Total,0.06262943665667192
349,West,Solids,0.17072959930244105
349,West,Liquid,0.09371663078251095
350,North,Total,0.08760609589254567
350,North,Solids,0.1659019151013512
350,North,Liquid,0.21147027999217313
350,South,Total,0.07396894010215761
350,South,Solids,0.13717185267845314
350,South,Liquid,0.17965157095731785
350,West,Total,0.07139691420861391
350,West,Solids,0.14012593319272648
350,West,Liquid,0.15502538863911627
351,North,Total,0.07021790796701675
351,North,Solids,0.142178718809547
351,North,Liquid,0.13267799641582959
351,South,Total,0.062238037294791354
351,South,Solids,0.11764177791247407
351,South,Liquid,0.12996196496692983
351,West,Total,0.06246602748402663
351,West,Solids,0.1201810164597506
351,West,Liquid,0.12745388104255675
352,North,Total,0.07162117463144423
352,North,Solids,0.12746631879216425
352,North,Liquid,0.15931661508587697
352,South,Total,0.06288911682193697
352,South,Solids,0.10576443773846667
352,South,Liquid,0.1543610313650931
352,West,Total,0.06301034184952119
352,West,Solids,0.10798143596568635
352,West,Liquid,0.14951187524583842
353,North,Total,0.06919409020742051
353,North,Solids,0.1765896547840346
353,North,Liquid,0.11193429828764072
353,South,Total,0.06251945364973988
353,South,Solids,0.1470658784407105
353,South,Liquid,0.108401818794082
353,West,Total,0.0620160208799808
353,West,Solids,0.1499242385776961
353,West,Liquid,0.10500885016108077
354,North,Total,0.07574492004776974
354,North,Solids,0.14461193122030147
354,North,Liquid,0.15614958937489334
354,South,Total,0.06503070049279186
354,South,Solids,0.12077099373741249
354,South,Liquid,0.1464341148981978
354,West,Total,0.06516114078138298
354,West,Solids,0.1232182011799606
354,West,Liquid,0.13741032032381978
355,North,Total,0.07100907269967285
355,North,Solids,0.1586177895708726
355,North,Liquid,0.11834715947409424
355,South,Total,0.062326136950820656
355,South,Solids,0.12952411731916647
355,South,Liquid,0.11622669084700042
355,West,Total,0.06264820678209564
355,West,Solids,0.13241113463424659
355,West,Liquid,0.11416301901653661
356,North,Total,0.06477042403385205
356,North,Solids,0.1220695668700159
356,North,Liquid,0.15485569648497538
356,South,Total,0.059517910021139056
356,South,Solids,0.10089724670191517
356,South,Liquid,0.1537427677276432
356,West,Total,0.05972074337353812
356,West,Solids,0.10305980672791702
356,West,Liquid,0.15288018732035027
357,North,Total,0.0665115242487515
357,North,Solids,0.16234754706137108
357,North,Liquid,0.10615770355185494
357,South,Total,0.060070809872798385
357,South,Solids,0.13498322319299094
357,South,Liquid,0.10537430326959839
357,West,Total,0.06058750818855507
357,West,Solids,0.13822111831514725
357,West,Liquid,0.1047763441805867
358,North,Total,0.06559115644577296
358,North,Solids,0.23745472385477548
358,North,Liquid,0.0854632385929512
358,South,Total,0.059938918907357634
358,South,Solids,0.19380160623593098
358,South,Liquid,0.08455666796858373
358,West,Total,0.06015423293545558
358,West,Solids,0.19899867624790865
358,West,Liquid,0.08375769966580793
359,North,Total,0.06319244338758925
359,North,Solids,0.2635839090685711
359,North,Liquid,0.08120443531994209
359,South,Total,0.05907803977885077
359,South,Solids,0.21686167731080544
359,South,Liquid,0.0803583964202702
359,West,Total,0.05903237171692242
359,West,Solids,0.22158618587730175
359,West,Liquid,0.07969197164559697
360,North,Total,0.07467445076160918
360,North,Solids,0.14310216525608765
360,North,Liquid,0.1551418092123913
360,South,Total,0.06542331673132774
360,South,Solids,0.11936149592305921
360,South,Liquid,0.1463007094296928
360,West,Total,0.06477259872626198
360,West,Solids,0.1217312268693169
360,West,Liquid,0.13786398088292956
361,North,Total,0.07288813711080652
361,North,Solids,0.11894618016530137
361,North,Liquid,0.16398328232909987
361,South,Total,0.06263205745833351
361,South,Solids,0.09792914113807992
361,South,Liquid,0.16287749165251486
361,West,Total,0.06361475209654177
361,West,Solids,0.10032558901913412
361,West,Liquid,0.1619935136764925
362,North,Total,0.07301233300254178
362,North,Solids,0.1403419941191605
362,North,Liquid,0.1336772821496398
362,South,Total,0.06277591829834199
362,South,Solids,0.11663506014118463
362,South,Liquid,0.13052095901660146
362,West,Total,0.06355255317399304
362,West,Solids,0.11920544718075843
362,West,Liquid,0.12750151199826898
363,North,Total,0.0720038917440172
363,North,Solids,0.1596012088866819
363,North,Liquid,0.11951082589293921
363,South,Total,0.0627390123390557
363,South,Solids,0.13045638011579316
363,South,Liquid,0.11689560318318075
363,West,Total,0.06313979882576881
363,West,Solids,0.13344332132386613
363,West,Liquid,0.11442306341461995
364,North,Total,0.06423325444081585
364,North,Solids,0.20466337384563493
364,North,Liquid,0.0925288212814596
364,South,Total,0.05958612931978308
364,South,Solids,0.16971586366255442
364,South,Liquid,0.09138329861128347
364,West,Total,0.05956590429184151
364,West,Solids,0.17340829815713354
364,West,Liquid,0.09044807200527351
365,North,Total,0.07112326749367615
365,North,Solids,0.138166105238299
365,North,Liquid,0.136018575443044
365,South,Total,0.0623273270477205
365,South,Solids,0.11450328001758926
365,South,Liquid,0.13317790483319458
365,West,Total,0.06275184905283135
365,West,Solids,0.11696706772256182
365,West,Liquid,0.13045594671488223
366,North,Total,0.06948876725359639
366,North,Solids,0.1385287491403502
366,North,Liquid,0.13324946860724865
366,South,Total,0.061601729009281084
366,South,Solids,0.1141393548029897
366,South,Liquid,0.13138066231820314
366,West,Total,0.0619925914048678
366,West,Solids,0.11654789302878105
366,West,Liquid,0.129819784274795
367,North,Total,0.06751647914084875
367,North,Solids,0.1999146416242928
367,North,Liquid,0.0922985505087936
367,South,Total,0.06060765228355679
367,South,Solids,0.16578903953851162
367,South,Liquid,0.09142361841170364
367,West,Total,0.061041411626684465
367,West,Solids,0.16942477490330865
367,West,Liquid,0.09075892096948078
368,North,Total,0.06821788923387671
368,North,Solids,0.19719902100343334
368,North,Liquid,0.10377268053458351
368,South,Total,0.06202262389679607
368,South,Solids,0.16094421229214173
368,South,Liquid,0.10087058262608567
368,West,Total,0.061553197692920454
368,West,Solids,0.16501502824160733
368,West,Liquid,0.09812218338635008
369,North,Total,0.06818868556009931
369,North,Solids,0.13628707487798722
369,North,Liquid,0.12468400359477322
369,South,Total,0.06105035591122429
369,South,Solids,0.11577108826302274
369,South,Liquid,0.12370251070614585
369,West,Total,0.06150371670621247
369,West,Solids,0.11772568162856459
369,West,Liquid,0.12295067137786786
370,North,Total,0.07140490465657126
370,North,Solids,0.18677442903743685
370,North,Liquid,0.09981715741335803
370,South,Total,0.06250531098471086
370,South,Solids,0.15610523728392295
370,South,Liquid,0.09816355637255057
370,West,Total,0.06304713688476307
370,West,Solids,0.15909209374349897
370,West,Liquid,0.09676500500541312
371,North,Total,0.06387972321383704
371,North,Solids,0.16209075632474562
371,North,Liquid,0.11209810076108187
371,South,Total,0.059410835035390984
371,South,Solids,0.13265080695119796
371,South,Liquid,0.11082743640645325
371,West,Total,0.059332883355851955
371,West,Solids,0.13546274903626637
371,West,Liquid,0.10976611207111919
372,North,Total,0.07000642305832423
372,North,Solids,0.16114015161317113
372,North,Liquid,0.112834175239175
372,South,Total,0.061868856916104546
372,South,Solids,0.13476136574472067
372,South,Liquid,0.11060050942302958
372,West,Total,0.06224384293289626
372,West,Solids,0.13759232206500846
372,West,Liquid,0.10843005177573
373,North,Total,0.07087565328631446
373,North,Solids,0.1697548562538746
373,North,Liquid,0.11743264044864192
373,South,Total,0.06290230841400878
373,South,Solids,0.13972739587893654
373,South,Liquid,0.11359910141710175
373,West,Total,0.06277263398550421
373,West,Solids,0.143063059112415
373,West,Liquid,0.10990988538450708
374,North,Total,0.06706299616279057
374,North,Solids,0.150817436830035
374,North,Liquid,0.11450298138872989
374,South,Total,0.060395044004590955
374,South,Solids,0.12578049483617523
374,South,Liquid,0.11345621828807036
374,West,Total,0.060796828131353724
374,West,Solids,0.1284411529057287
374,West,Liquid,0.11254991642624494
375,North,Total,0.07368220686111929
375,North,Solids,0.18693443014312078
375,North,Liquid,0.1124738650370163
375,South,Total,0.06383526139573098
375,South,Solids,0.15173518196422753
375,South,Liquid,0.10847025390012405
375,West,Total,0.06398734782503342
375,West,Solids,0.15557696102708013
375,West,Liquid,0.10460708421791683
376,North,Total,0.06274063158220158
376,North,Solids,0.2636778098865932
376,North,Liquid,0.08026697888730393
376,South,Total,0.05872590109857627
376,South,Solids,0.21703546644352964
376,South,Liquid,0.07959173815556407
376,West,Total,0.05878895648798431
376,West,Solids,0.22213889149958244
376,West,Liquid,0.07907624734209724
377,North,Total,0.06746787901882985
377,North,Solids,0.13997279995638195
377,North,Liquid,0.13271025110562024
377,South,Total,0.06133571885803434
377,South,Solids,0.11718734255353437
377,South,Liquid,0.12970392445547027
377,West,Total,0.061150598907957
377,West,Solids,0.11940825382387957
377,West,Liquid,0.12692444652039211
378,North,Total,0.06638174118260631
378,North,Solids,0.1785466842639589
378,North,Liquid,0.10074958224226437
378,South,Total,0.06040115386867315
378,South,Solids,0.1487025472357607
378,South,Liquid,0.099584148525351
378,West,Total,0.06059295388586419
378,West,Solids,0.15160336980243996
378,West,Liquid,0.09866072231508338
379,North,Total,0.06405059588964591
379,North,Solids,0.14372819563744332
379,North,Liquid,0.12470801161103362
379,South,Total,0.059334882670962125
379,South,Solids,0.11835676914425516
379,South,Liquid,0.12360764823325329
379,West,Total,0.059420099258720244
379,West,Solids,0.12086535381207726
379,West,Liquid,0.12273343055568772
380,North,Total,0.06894364996721973
380,North,Solids,0.14437258541867107
380,North,Liquid,0.12607369398456753
380,South,Total,0.06156477275915783
380,South,Solids,0.12014206197074918
380,South,Liquid,0.12397497133300077
380,West,Total,0.06183827529462698
380,West,Solids,0.12265002931000797
380,West,Liquid,0.1221276449269593
381,North,Total,0.06829521398268236
381,North,Solids,0.16401912229032917
381,North,Liquid,0.11031456851841222
381,South,Total,0.06126699712440379
381,South,Solids,0.13596607642024297
381,South,Liquid,0.108761187636141
381,West,Total,0.06145318176290437
381,West,Solids,0.13838292182965076
381,West,Liquid,0.1074762371221401
382,North,Total,0.0686557597207108
382,North,Solids,0.14136560791751795
382,North,Liquid,0.12600157172187046
382,South,Total,0.06101189094090465
382,South,Solids,0.11642421293699746
382,South,Liquid,0.12488442971748161
382,West,Total,0.06151860411428972
382,West,Solids,0.11906339892289225
382,West,Liquid,0.1239919261645444
383,North,Total,0.0670646723582868
383,North,Solids,0.17013374371409348
383,North,Liquid,0.10252183761279728
383,South,Total,0.060495158293840445
383,South,Solids,0.142018211995893
383,South,Liquid,0.10168323797721715
383,West,Total,0.06087043864039191
383,West,Solids,0.14489573398174488
383,West,Liquid,0.10103998050006743
384,North,Total,0.06831829848416335
384,North,Solids,0.18668206163183518
384,North,Liquid,0.1030000173531641
384,South,Total,0.06154100317418736
384,South,Solids,0.1524974722833941
384,South,Liquid,0.10125006132288587
384,West,Total,0.06151593572977905
384,West,Solids,0.15556384924535815
384,West,Liquid,0.09969596297086168
385,North,Total,0.07286881339930072
385,North,Solids,0.14711934753851244
385,North,Liquid,0.12806442715389638
385,South,Total,0.06309188153944348
385,South,Solids,0.12146101573842324
385,South,Liquid,0.1254356712581607
385,West,Total,0.06357126625673885
385,West,Solids,0.12381387731410463
385,West,Liquid,0.12300198652493187
386,North,Total,0.07003253388481302
386,North,Solids,0.13679518174576322
386,North,Liquid,0.13197658640485882
386,South,Total,0.06195665425440564
386,South,Solids,0.11540978333705375
386,South,Liquid,0.12953281462118155
386,West,Total,0.062332125150117206
386,West,Solids,0.11746478602811505
386,West,Liquid,0.12732415498766952
387,North,Total,0.07080714617801685
387,North,Solids,0.17955913086037223
387,North,Liquid,0.11441432989263522
387,South,Total,0.06339591114753425
387,South,Solids,0.14935246935363064
387,South,Liquid,0.11001377381367884
387,West,Total,0.0627871997908819
387,West,Solids,0.1520742023191284
387,West,Liquid,0.1058751804964856
388,North,Total,0.06721297640050285
388,North,Solids,0.15869966277246284
388,North,Liquid,0.11652426774513786
388,South,Total,0.060733952095759915
388,South,Solids,0.12899626677469225
388,South,Liquid,0.11484913364912706
388,West,Total,0.06088470303468449
388,West,Solids,0.13211240402620866
388,West,Liquid,0.11339762866296851
389,North,Total,0.06601998752006825
389,North,Solids,0.13635876782634174
389,North,Liquid,0.13037977160654537
389,South,Total,0.06009415658627061
389,South,Solids,0.11336885181426665
389,South,Liquid,0.1290433920008572
389,West,Total,0.060382845501681694
389,West,Solids,0.11580138355529662
389,West,Liquid,0.1280356158254741
390,North,Total,0.06927341536132904
390,North,Solids,0.12354986790133429
390,North,Liquid,0.1614881866022097
390,South,Total,0.06133293641694211
390,South,Solids,0.1003059250628916
390,South,Liquid,0.15971209545471163
390,West,Total,0.06185246619099991
390,West,Solids,0.10285576417911471
390,West,Liquid,0.15830134970598533
391,North,Total,0.07180045020346394
391,North,Solids,0.11999602186935793
391,North,Liquid,0.16713581147027246
391,South,Total,0.06233332295047966
391,South,Solids,0.0982533863627525
391,South,Liquid,0.16543569889258908
391,West,Total,0.06312487230440052
391,West,Solids,0.10065351056926308
391,West,Liquid,0.16410962645275687
392,North,Total,0.07009158595699075
392,North,Solids,0.14004107300702842
392,North,Liquid,0.13120389650282785
392,South,Total,0.06179816497097612
392,South,Solids,0.11522172042550617
392,South,Liquid,0.12950528899798183
392,West,Total,0.06229062487244989
392,West,Solids,0.11779429363170402
392,West,Liquid,0.12807054341829907
393,North,Total,0.06547833164512704
393,North,Solids,0.23473864134960837
393,North,Liquid,0.09071706664577038
393,South,Total,0.060558915047713456
393,South,Solids,0.18974524961151076
393,South,Liquid,0.08895792865240604
393,West,Total,0.06023353409394169
393,West,Solids,0.19483610255035783
393,West,Liquid,0.0873903572052793
394,North,Total,0.0686192914422127
394,North,Solids,0.15333226655705307
394,North,Liquid,0.12263768170998207
394,South,Total,0.06179616787293006
394,South,Solids,0.1269094064218641
394,South,Liquid,0.11998028905840269
394,West,Total,0.061622454323145975
394,West,Solids,0.12917690893357656
394,West,Liquid,0.11743276334323575
395,North,Total,0.06621486480727092
395,North,Solids,0.13373138637158394
395,North,Liquid,0.13011585458945496
395,South,Total,0.06028389843258413
395,South,Solids,0.11293383331649949
395,South,Liquid,0.12885452165292127
395,West,Total,0.06049003723507323
395,West,Solids,0.11488174587515687
395,West,Liquid,0.12779640101665152
396,North,Total,0.06367339371001246
396,North,Solids,0.15267900054975592
396,North,Liquid,0.11525388567117144
396,South,Total,0.05928454579961905
396,South,Solids,0.12709888781389073
396,South,Liquid,0.11388092812631967
396,West,Total,0.05929086426362431
396,West,Solids,0.1299395628215075
396,West,Liquid,0.11275928443335234
397,North,Total,0.07167774305454108
397,North,Solids,0.10932455395250092
397,North,Liquid,0.20988810698744303
397,South,Total,0.06293876758063566
397,South,Solids,0.09141636726467886
397,South,Liquid,0.20280677494706867
397,West,Total,0.06308649337642121
397,West,Solids,0.09327234849125048
397,West,Liquid,0.19599773418609132
398,North,Total,0.07689013624078628
398,North,Solids,0.14686744346838118
398,North,Liquid,0.1592881335839329
398,South,Total,0.06615808943688492
398,South,Solids,0.12135762015362728
398,South,Liquid,0.14906137394818617
398,West,Total,0.06565595855793234
398,West,Solids,0.12342896212454131
398,West,Liquid,0.13952009654734815
399,North,Total,0.06688444400062961
399,North,Solids,0.15625330732203122
399,North,Liquid,0.122767875101521
399,South,Total,0.06133349511467926
399,South,Solids,0.12817777526227858
399,South,Liquid,0.1197169010573723
399,West,Total,0.060948682316139376
399,West,Solids,0.13159555798294273
399,West,Liquid,0.11687435499107275
400,North,Total,0.0650118606494519
400,North,Solids,0.17274867347421802
400,North,Liquid,0.10226833415538107
400,South,Total,0.05970911722792831
400,South,Solids,0.14395248939699815
400,South,Liquid,0.10120852317759085
400,West,Total,0.05987393159886457
400,West,Solids,0.14684063127228753
400,West,Liquid,0.10039130658548746
401,North,Total,0.07511127591854892
401,North,Solids,0.1274800040201945
401,North,Liquid,0.17484978014413816
401,South,Total,0.06429080584252934
401,South,Solids,0.10398050116983827
401,South,Liquid,0.16776941041811785
401,West,Total,0.06464886847098311
401,West,Solids,0.10651623331702183
401,West,Liquid,0.1609494778268061
402,North,Total,0.06708687081259151
402,North,Solids,0.16268628448430617
402,North,Liquid,0.111253586931619
402,South,Total,0.060906126945090934
402,South,Solids,0.13585430111641728
402,South,Liquid,0.10932304268574378
402,West,Total,0.06087803430109037
402,West,Solids,0.13827779942484308
402,West,Liquid,0.10754993812322428
403,North,Total,0.06888157671428759
403,North,Solids,0.13002411571483685
403,North,Liquid,0.1471603210480006
403,South,Total,0.06178768316155594
403,South,Solids,0.1082331937710431
403,South,Liquid,0.1444140868075696
403,West,Total,0.061813171178485865
403,West,Solids,0.11014006650391014
403,West,Liquid,0.14189481844485197
404,North,Total,0.07140082929632782
404,North,Solids,0.15795706114208932
404,North,Liquid,0.11553630613708527
404,South,Total,0.062298821248840314
404,South,Solids,0.1296239164609654
404,South,Liquid,0.11397116093949666
404,West,Total,0.06293647636770953
404,West,Solids,0.13268708846873775
404,West,Liquid,0.11267101651871937
405,North,Total,0.06912215987155866
405,North,Solids,0.1341961269014644
405,North,Liquid,0.13400816174077618
405,South,Total,0.061353331786542134
405,South,Solids,0.11194225187212924
405,South,Liquid,0.13226634947774027
405,West,Total,0.06196984686441042
405,West,Solids,0.11466420124362361
405,West,Liquid,0.1307961116545728
406,North,Total,0.06992658418585207
406,North,Solids,0.11577391159351798
406,North,Liquid,0.17436423590586742
406,South,Total,0.061635062799056756
406,South,Solids,0.09575481870490647
406,South,Liquid,0.1721067625236252
406,West,Total,0.06232072352588938
406,West,Solids,0.09818805942501908
406,West,Liquid,0.17028662252181664
407,North,Total,0.06654251096868145
407,North,Solids,0.1389095004153545
407,North,Liquid,0.13672522513346375
407,South,Total,0.06105355523282254
407,South,Solids,0.11498547403038352
407,South,Liquid,0.13357288108426588
407,West,Total,0.06068785649178187
407,West,Solids,0.1175211030556646
407,West,Liquid,0.1306056241848703
408,North,Total,0.07135606233211261
408,North,Solids,0.13129070493656733
408,North,Liquid,0.15704065308887585
408,South,Total,0.06313754518608587
408,South,Solids,0.10821623147289619
408,South,Liquid,0.15203860526030888
408,West,Total,0.062997004878755
408,West,Solids,0.11045384938707235
408,West,Liquid,0.14733707015761816
409,North,Total,0.0707531474649899
409,North,Solids,0.1607874765054183
409,North,Liquid,0.12473737580779459
409,South,Total,0.06335534440723847
409,South,Solids,0.13460159814966655
409,South,Liquid,0.11979669968801732
409,West,Total,0.06282337008236283
409,West,Solids,0.13730045089185355
409,West,Liquid,0.11511370864858504
410,North,Total,0.07000927884680196
410,North,Solids,0.1401962421185327
410,North,Liquid,0.12637532824108197
410,South,Total,0.0617136746638493
410,South,Solids,0.11766561985480542
410,South,Liquid,0.12452917500719984
410,West,Total,0.06233921165119346
410,West,Solids,0.1202067435373688
410,West,Liquid,0.12293738893743512
411,North,Total,0.06934882641880194
411,North,Solids,0.1722379091684641
411,North,Liquid,0.11537743670086019
411,South,Total,0.06273719457398638
411,South,Solids,0.1430860304766471
411,South,Liquid,0.11166553986735894
411,West,Total,0.06215375009011717
411,West,Solids,0.1458452947644368
411,West,Liquid,0.10813198842078388
412,North,Total,0.07246495444665238
412,North,Solids,0.12646525881396045
412,North,Liquid,0.16383566018231954
412,South,Total,0.06347086034102574
412,South,Solids,0.10623121825492589
412,South,Liquid,0.1574247353387624
412,West,Total,0.06352150942495645
412,West,Solids,0.10815939926101506
412,West,Liquid,0.15124466444271878
413,North,Total,0.07205515864295127
413,North,Solids,0.14326780996219712
413,North,Liquid,0.13256545552059076
413,South,Total,0.06279265801784341
413,South,Solids,0.11788555339126772
413,South,Liquid,0.1298753947517431
413,West,Total,0.063293830739051593
413,West,Solids,0.12058559461480978
413,West,Liquid,0.12736920599709523
414,North,Total,0.06460541984336304
414,North,Solids,0.32653424090144506
414,North,Liquid,0.08042568095621097
414,South,Total,0.06065663772523692
414,South,Solids,0.26719731933811147
414,South,Liquid,0.07847715093934222
414,West,Total,0.059816179655680535
414,West,Solids,0.27322137229223015
414,West,Liquid,0.07664511699524544
415,North,Total,0.0655211378764246
415,North,Solids,0.2663203283056919
415,North,Liquid,0.08439120801720054
415,South,Total,0.06055222028154268
415,South,Solids,0.21949648434078334
415,South,Liquid,0.08271424147578413
415,West,Total,0.060182915182260356
415,West,Solids,0.22416387158041556
415,West,Liquid,0.0811622413474192
416,North,Total,0.07091267446881476
416,North,Solids,0.15896735942253004
416,North,Liquid,0.12199124860678627
416,South,Total,0.06272131520551512
416,South,Solids,0.13196772827511377
416,South,Liquid,0.11823214211365163
416,West,Total,0.06286384899580799
416,West,Solids,0.1352243805081204
416,West,Liquid,0.1146927488659042
417,North,Total,0.06439932806004717
417,North,Solids,0.15968985364778776
417,North,Liquid,0.11306231194625124
417,South,Total,0.05970435728626757
417,South,Solids,0.13171697407918623
417,South,Liquid,0.11159827364204432
417,West,Total,0.059620483317102166
417,West,Solids,0.1345448880823226
417,West,Liquid,0.11033503254713468
418,North,Total,0.06503587792597611
418,North,Solids,0.11726119564131926
418,North,Liquid,0.16588190242674844
418,South,Total,0.05978647495119621
418,South,Solids,0.09759249186144514
418,South,Liquid,0.16424078462973948
418,West,Total,0.05995733807567564
418,West,Solids,0.09974092020417147
418,West,Liquid,0.1629357007401429
419,North,Total,0.07095469880156088
419,North,Solids,0.1230298965091864
419,North,Liquid,0.16934356455676455
419,South,Total,0.06279807389896391
419,South,Solids,0.10200260016626048
419,South,Liquid,0.16410295710716494
419,West,Total,0.06277839409425835
419,West,Solids,0.10423932402966211
419,West,Liquid,0.1590412507014976
420,North,Total,0.0715739136381403
420,North,Solids,0.12323347479394231
420,North,Liquid,0.15834050736647307
420,South,Total,0.06219915227957968
420,South,Solids,0.1009131746433036
420,South,Liquid,0.15678172516823194
420,West,Total,0.06297010471718925
420,West,Solids,0.10336767707212621
420,West,Liquid,0.15553933245712723
421,North,Total,0.06792796013693356
421,North,Solids,0.1262055948493564
421,North,Liquid,0.14759244411509417
421,South,Total,0.06093520889286961
421,South,Solids,0.10479062083314929
421,South,Liquid,0.14593859325779493
421,West,Total,0.061253717602072766
421,West,Solids,0.10688865702044403
421,West,Liquid,0.14456844549194411
422,North,Total,0.06724354199539219
422,North,Solids,0.1844088815885059
422,North,Liquid,0.0965171392505286
422,South,Total,0.06037518081947363
422,South,Solids,0.15212589070129143
422,South,Liquid,0.09589903574062103
422,West,Total,0.06089830701883693
422,West,Solids,0.1557870067241791
422,West,Liquid,0.09540831178516948
423,North,Total,0.06383204591177019
423,North,Solids,0.19911963347845804
423,North,Liquid,0.09452253296772019
423,South,Total,0.059495863969102114
423,South,Solids,0.16571435479140256
423,South,Liquid,0.09312194225575778
423,West,Total,0.059282124548576995
423,West,Solids,0.16921441215478597
423,West,Liquid,0.09182088757837653
424,North,Total,0.0724311538842485
424,North,Solids,0.216260319743959
424,North,Liquid,0.09899649187218726
424,South,Total,0.06322500977221163
424,South,Solids,0.18055181761960995
424,South,Liquid,0.09558948579657406
424,West,Total,0.06344098651139202
424,West,Solids,0.1841283146444135
424,West,Liquid,0.09231513412555578
425,North,Total,0.0698671521985329
425,North,Solids,0.16595834689268535
425,North,Liquid,0.10854368382058849
425,South,Total,0.06164399573447974
425,South,Solids,0.1359346823139128
425,South,Liquid,0.10750356227256812
425,West,Total,0.06210612539697896
425,West,Solids,0.13877977212535825
425,West,Liquid,0.10667629992802607
426,North,Total,0.0741852103777389
426,North,Solids,0.13519559136832415
426,North,Liquid,0.15236460349230782
426,South,Total,0.06380340995539213
426,South,Solids,0.11066588047274402
426,South,Liquid,0.14761622915532036
426,West,Total,0.06428949420300928
426,West,Solids,0.11333170068490801
426,West,Liquid,0.1429720809186319
427,North,Total,0.07170499729050238
427,North,Solids,0.11460871633606445
427,North,Liquid,0.18604062766512183
427,South,Total,0.06256574357674415
427,South,Solids,0.094770812132691
427,South,Liquid,0.18226227276047924
427,West,Total,0.06300873237004315
427,West,Solids,0.09676717049317941
427,West,Liquid,0.1785687670032388
428,North,Total,0.07064341487259858
